model_name,test_category,root_type,sub_type,count,error_type,original_model_name,model_type,test_category_count
Deepseek-v1.5 (Prompt),ast_simple,Function Parsing Error, Decoding Failure,177,Function Parsing Error: Decoding Failure,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,400.0
Deepseek-v1.5 (Prompt),ast_simple,Simple Function Error, Missing Optional Parameter,5,Simple Function Error: Missing Optional Parameter,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,400.0
Deepseek-v1.5 (Prompt),ast_simple,Type Error, Primitive Type Mismatch,4,Type Error: Primitive Type Mismatch,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,400.0
Deepseek-v1.5 (Prompt),ast_simple,Value Error, Wrong String Value,9,Value Error: Wrong String Value,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,400.0
Deepseek-v1.5 (Prompt),ast_simple,Value Error, Wrong int/float/bool/variable Value,6,Value Error: Wrong int/float/bool/variable Value,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,400.0
Deepseek-v1.5 (Prompt),ast_java,Function Parsing Error, Decoding Failure,84,Function Parsing Error: Decoding Failure,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_java,Function Parsing Error, Incorrect Decoder Output Format,8,Function Parsing Error: Incorrect Decoder Output Format,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_java,Simple Function Error, Missing Required Parameter,1,Simple Function Error: Missing Required Parameter,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_java,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_java,Type Error, Primitive Type Mismatch,1,Type Error: Primitive Type Mismatch,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_java,Value Error, Wrong String Value,1,Value Error: Wrong String Value,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_js,Function Parsing Error, Decoding Failure,15,Function Parsing Error: Decoding Failure,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_js,Function Parsing Error, Incorrect Decoder Output Format,18,Function Parsing Error: Incorrect Decoder Output Format,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_js,Simple Function Error, Incorrect Function Name,2,Simple Function Error: Incorrect Function Name,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_js,Simple Function Error, Missing Optional Parameter,1,Simple Function Error: Missing Optional Parameter,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_js,Type Error, Primitive Type Mismatch,1,Type Error: Primitive Type Mismatch,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Deepseek-v1.5 (Prompt),ast_js,Value Error, Wrong String Value,1,Value Error: Wrong String Value,deepseek-ai_deepseek-coder-6.7b-instruct,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_multiple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,50.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_multiple,Value Error, Execution Result Count,3,Value Error: Execution Result Count,snowflake_arctic,Prompt,50.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_parallel,Function Parsing Error, Decoding Failure,56,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,200.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_parallel,Parallel Function Error, No Match Found,11,Parallel Function Error: No Match Found,snowflake_arctic,Prompt,200.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_parallel,Parallel Function Error, Unexpected Function Count,15,Parallel Function Error: Unexpected Function Count,snowflake_arctic,Prompt,200.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_simple,Executable Function Error (Non REST), Runtime Execution Error,1,Executable Function Error (Non REST): Runtime Execution Error,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_simple,Function Parsing Error, Decoding Failure,8,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,97,Relevance Error: Succeeded with Irrelevant Func Doc,snowflake_arctic,Prompt,240.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_parallel_multiple,Function Parsing Error, Decoding Failure,4,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,40.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_parallel_multiple,Value Error, Execution Result Count,1,Value Error: Execution Result Count,snowflake_arctic,Prompt,40.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_parallel,Function Parsing Error, Decoding Failure,10,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,50.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_parallel,Value Error, Execution Result Count,2,Value Error: Execution Result Count,snowflake_arctic,Prompt,50.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_multiple,Function Parsing Error, Decoding Failure,43,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,200.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_multiple,Parallel Function Error, No Match Found,17,Parallel Function Error: No Match Found,snowflake_arctic,Prompt,200.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_multiple,Parallel Function Error, Unexpected Function Count,2,Parallel Function Error: Unexpected Function Count,snowflake_arctic,Prompt,200.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_parallel_multiple,Function Parsing Error, Decoding Failure,68,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,200.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_parallel_multiple,Parallel Function Error, No Match Found,36,Parallel Function Error: No Match Found,snowflake_arctic,Prompt,200.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,9,Parallel Function Error: Unexpected Function Count,snowflake_arctic,Prompt,200.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_rest,Executable Function Error (REST), Incorrect HTTP Status Code,4,Executable Function Error (REST): Incorrect HTTP Status Code,snowflake_arctic,Prompt,70.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_rest,Executable Function Error (REST), Incorrect Response Key,6,Executable Function Error (REST): Incorrect Response Key,snowflake_arctic,Prompt,70.0
Snowflake/snowflake-arctic-instruct (Prompt),exec_rest,Executable Function Error (REST), Runtime Execution Error,2,Executable Function Error (REST): Runtime Execution Error,snowflake_arctic,Prompt,70.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Function Parsing Error, Decoding Failure,85,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Simple Function Error, Missing Optional Parameter,4,Simple Function Error: Missing Optional Parameter,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Simple Function Error, Missing Required Parameter,1,Simple Function Error: Missing Required Parameter,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Type Error, Composite Type Mismatch,3,Type Error: Composite Type Mismatch,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Type Error, Primitive Type Mismatch,14,Type Error: Primitive Type Mismatch,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Value Error, Invalid List/Tuple Format,2,Value Error: Invalid List/Tuple Format,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Value Error, Wrong String Value,13,Value Error: Wrong String Value,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_simple,Value Error, Wrong int/float/bool/variable Value,7,Value Error: Wrong int/float/bool/variable Value,snowflake_arctic,Prompt,400.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_java,Function Parsing Error, Decoding Failure,38,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_java,Simple Function Error, Incorrect Function Name,1,Simple Function Error: Incorrect Function Name,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_java,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_java,Type Error, Primitive Type Mismatch,12,Type Error: Primitive Type Mismatch,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_java,Value Error, Wrong String Value,5,Value Error: Wrong String Value,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_java,Value Error, Wrong int/float/bool/variable Value,1,Value Error: Wrong int/float/bool/variable Value,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_js,Function Parsing Error, Decoding Failure,6,Function Parsing Error: Decoding Failure,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_js,Function Parsing Error, Incorrect Decoder Output Format,2,Function Parsing Error: Incorrect Decoder Output Format,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_js,Simple Function Error, Missing Required Parameter,2,Simple Function Error: Missing Required Parameter,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_js,Type Error, Composite Type Mismatch,1,Type Error: Composite Type Mismatch,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_js,Type Error, Primitive Type Mismatch,4,Type Error: Primitive Type Mismatch,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_js,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_js,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,snowflake_arctic,Prompt,100.0
Snowflake/snowflake-arctic-instruct (Prompt),ast_js,Value Error, Wrong String Value,2,Value Error: Wrong String Value,snowflake_arctic,Prompt,100.0
GPT-4-turbo-2024-04-09 (FC),exec_multiple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09-FC,FC,50.0
GPT-4-turbo-2024-04-09 (FC),exec_multiple,Value Error, Execution Result Count,2,Value Error: Execution Result Count,gpt-4-turbo-2024-04-09-FC,FC,50.0
GPT-4-turbo-2024-04-09 (FC),ast_parallel,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09-FC,FC,200.0
GPT-4-turbo-2024-04-09 (FC),ast_parallel,Parallel Function Error, No Match Found,15,Parallel Function Error: No Match Found,gpt-4-turbo-2024-04-09-FC,FC,200.0
GPT-4-turbo-2024-04-09 (FC),ast_parallel,Parallel Function Error, Unexpected Function Count,6,Parallel Function Error: Unexpected Function Count,gpt-4-turbo-2024-04-09-FC,FC,200.0
GPT-4-turbo-2024-04-09 (FC),exec_simple,Executable Function Error (Non REST), Runtime Execution Error,2,Executable Function Error (Non REST): Runtime Execution Error,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),exec_simple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,27,Relevance Error: Succeeded with Irrelevant Func Doc,gpt-4-turbo-2024-04-09-FC,FC,240.0
GPT-4-turbo-2024-04-09 (FC),exec_parallel_multiple,Value Error, Execution Result Count,4,Value Error: Execution Result Count,gpt-4-turbo-2024-04-09-FC,FC,40.0
GPT-4-turbo-2024-04-09 (FC),exec_parallel,Value Error, Execution Result Count,5,Value Error: Execution Result Count,gpt-4-turbo-2024-04-09-FC,FC,50.0
GPT-4-turbo-2024-04-09 (FC),ast_multiple,Function Parsing Error, Decoding Failure,4,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09-FC,FC,200.0
GPT-4-turbo-2024-04-09 (FC),ast_multiple,Parallel Function Error, No Match Found,10,Parallel Function Error: No Match Found,gpt-4-turbo-2024-04-09-FC,FC,200.0
GPT-4-turbo-2024-04-09 (FC),ast_multiple,Parallel Function Error, Unexpected Function Count,6,Parallel Function Error: Unexpected Function Count,gpt-4-turbo-2024-04-09-FC,FC,200.0
GPT-4-turbo-2024-04-09 (FC),ast_parallel_multiple,Parallel Function Error, No Match Found,44,Parallel Function Error: No Match Found,gpt-4-turbo-2024-04-09-FC,FC,200.0
GPT-4-turbo-2024-04-09 (FC),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,6,Parallel Function Error: Unexpected Function Count,gpt-4-turbo-2024-04-09-FC,FC,200.0
GPT-4-turbo-2024-04-09 (FC),exec_rest,Executable Function Error (REST), Runtime Execution Error,2,Executable Function Error (REST): Runtime Execution Error,gpt-4-turbo-2024-04-09-FC,FC,70.0
GPT-4-turbo-2024-04-09 (FC),exec_rest,Function Parsing Error, Decoding Failure,19,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09-FC,FC,70.0
GPT-4-turbo-2024-04-09 (FC),exec_rest,Function Parsing Error, Incorrect REST Parsing Output Format,1,Function Parsing Error: Incorrect REST Parsing Output Format,gpt-4-turbo-2024-04-09-FC,FC,70.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Simple Function Error, Incorrect Function Name,1,Simple Function Error: Incorrect Function Name,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Simple Function Error, Missing Optional Parameter,1,Simple Function Error: Missing Optional Parameter,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Simple Function Error, Missing Required Parameter,3,Simple Function Error: Missing Required Parameter,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Simple Function Error, Unexpected Argument Count,7,Simple Function Error: Unexpected Argument Count,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Type Error, Composite Type Mismatch,5,Type Error: Composite Type Mismatch,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Type Error, Primitive Type Mismatch,11,Type Error: Primitive Type Mismatch,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Value Error, Invalid List/Tuple Format,3,Value Error: Invalid List/Tuple Format,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Value Error, Wrong String Value,3,Value Error: Wrong String Value,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_simple,Value Error, Wrong int/float/bool/variable Value,1,Value Error: Wrong int/float/bool/variable Value,gpt-4-turbo-2024-04-09-FC,FC,400.0
GPT-4-turbo-2024-04-09 (FC),ast_java,Function Parsing Error, Decoding Failure,45,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_java,Simple Function Error, Missing Required Parameter,5,Simple Function Error: Missing Required Parameter,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_java,Simple Function Error, Unexpected Argument Count,1,Simple Function Error: Unexpected Argument Count,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_java,Type Error, Primitive Type Mismatch,10,Type Error: Primitive Type Mismatch,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_java,Value Error, Wrong String Value,6,Value Error: Wrong String Value,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_js,Function Parsing Error, Decoding Failure,32,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_js,Simple Function Error, Missing Required Parameter,1,Simple Function Error: Missing Required Parameter,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_js,Simple Function Error, Unexpected Argument Count,1,Simple Function Error: Unexpected Argument Count,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_js,Type Error, Composite Type Mismatch,1,Type Error: Composite Type Mismatch,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_js,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4-turbo-2024-04-09 (FC),ast_js,Value Error, Wrong String Value,1,Value Error: Wrong String Value,gpt-4-turbo-2024-04-09-FC,FC,100.0
GPT-4o-2024-05-13 (FC),exec_multiple,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13-FC,FC,50.0
GPT-4o-2024-05-13 (FC),exec_multiple,Value Error, Execution Result Count,4,Value Error: Execution Result Count,gpt-4o-2024-05-13-FC,FC,50.0
GPT-4o-2024-05-13 (FC),ast_parallel,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13-FC,FC,200.0
GPT-4o-2024-05-13 (FC),ast_parallel,Parallel Function Error, No Match Found,17,Parallel Function Error: No Match Found,gpt-4o-2024-05-13-FC,FC,200.0
GPT-4o-2024-05-13 (FC),ast_parallel,Parallel Function Error, Unexpected Function Count,7,Parallel Function Error: Unexpected Function Count,gpt-4o-2024-05-13-FC,FC,200.0
GPT-4o-2024-05-13 (FC),exec_simple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,45,Relevance Error: Succeeded with Irrelevant Func Doc,gpt-4o-2024-05-13-FC,FC,240.0
GPT-4o-2024-05-13 (FC),exec_parallel_multiple,Value Error, Execution Result Count,3,Value Error: Execution Result Count,gpt-4o-2024-05-13-FC,FC,40.0
GPT-4o-2024-05-13 (FC),exec_parallel,Value Error, Execution Result Count,4,Value Error: Execution Result Count,gpt-4o-2024-05-13-FC,FC,50.0
GPT-4o-2024-05-13 (FC),ast_multiple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13-FC,FC,200.0
GPT-4o-2024-05-13 (FC),ast_multiple,Parallel Function Error, No Match Found,10,Parallel Function Error: No Match Found,gpt-4o-2024-05-13-FC,FC,200.0
GPT-4o-2024-05-13 (FC),ast_multiple,Parallel Function Error, Unexpected Function Count,8,Parallel Function Error: Unexpected Function Count,gpt-4o-2024-05-13-FC,FC,200.0
GPT-4o-2024-05-13 (FC),ast_parallel_multiple,Parallel Function Error, No Match Found,41,Parallel Function Error: No Match Found,gpt-4o-2024-05-13-FC,FC,200.0
GPT-4o-2024-05-13 (FC),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,15,Parallel Function Error: Unexpected Function Count,gpt-4o-2024-05-13-FC,FC,200.0
GPT-4o-2024-05-13 (FC),exec_rest,Function Parsing Error, Decoding Failure,14,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13-FC,FC,70.0
GPT-4o-2024-05-13 (FC),exec_rest,Function Parsing Error, Incorrect REST Parsing Output Format,3,Function Parsing Error: Incorrect REST Parsing Output Format,gpt-4o-2024-05-13-FC,FC,70.0
GPT-4o-2024-05-13 (FC),ast_simple,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13-FC,FC,400.0
GPT-4o-2024-05-13 (FC),ast_simple,Simple Function Error, Missing Required Parameter,4,Simple Function Error: Missing Required Parameter,gpt-4o-2024-05-13-FC,FC,400.0
GPT-4o-2024-05-13 (FC),ast_simple,Simple Function Error, Unexpected Argument Count,20,Simple Function Error: Unexpected Argument Count,gpt-4o-2024-05-13-FC,FC,400.0
GPT-4o-2024-05-13 (FC),ast_simple,Type Error, Composite Type Mismatch,4,Type Error: Composite Type Mismatch,gpt-4o-2024-05-13-FC,FC,400.0
GPT-4o-2024-05-13 (FC),ast_simple,Type Error, Primitive Type Mismatch,6,Type Error: Primitive Type Mismatch,gpt-4o-2024-05-13-FC,FC,400.0
GPT-4o-2024-05-13 (FC),ast_simple,Value Error, Invalid List/Tuple Format,2,Value Error: Invalid List/Tuple Format,gpt-4o-2024-05-13-FC,FC,400.0
GPT-4o-2024-05-13 (FC),ast_simple,Value Error, Wrong String Value,7,Value Error: Wrong String Value,gpt-4o-2024-05-13-FC,FC,400.0
GPT-4o-2024-05-13 (FC),ast_simple,Value Error, Wrong int/float/bool/variable Value,3,Value Error: Wrong int/float/bool/variable Value,gpt-4o-2024-05-13-FC,FC,400.0
GPT-4o-2024-05-13 (FC),ast_java,Function Parsing Error, Decoding Failure,9,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_java,Simple Function Error, Missing Required Parameter,5,Simple Function Error: Missing Required Parameter,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_java,Simple Function Error, Unexpected Argument Count,3,Simple Function Error: Unexpected Argument Count,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_java,Type Error, Primitive Type Mismatch,15,Type Error: Primitive Type Mismatch,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_java,Value Error, Wrong String Value,10,Value Error: Wrong String Value,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_java,Value Error, Wrong int/float/bool/variable Value,2,Value Error: Wrong int/float/bool/variable Value,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_js,Function Parsing Error, Decoding Failure,9,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_js,Simple Function Error, Missing Required Parameter,4,Simple Function Error: Missing Required Parameter,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_js,Simple Function Error, Unexpected Argument Count,3,Simple Function Error: Unexpected Argument Count,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_js,Type Error, Composite Type Mismatch,1,Type Error: Composite Type Mismatch,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_js,Value Error, Invalid List/Tuple Format,4,Value Error: Invalid List/Tuple Format,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_js,Value Error, Wrong String Value,3,Value Error: Wrong String Value,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4o-2024-05-13 (FC),ast_js,Value Error, Wrong int/float/bool/variable Value,1,Value Error: Wrong int/float/bool/variable Value,gpt-4o-2024-05-13-FC,FC,100.0
GPT-4-0613 (FC),exec_multiple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gpt-4-0613-FC,FC,50.0
GPT-4-0613 (FC),ast_parallel,Function Parsing Error, Decoding Failure,40,Function Parsing Error: Decoding Failure,gpt-4-0613-FC,FC,200.0
GPT-4-0613 (FC),ast_parallel,Parallel Function Error, Unexpected Function Count,160,Parallel Function Error: Unexpected Function Count,gpt-4-0613-FC,FC,200.0
GPT-4-0613 (FC),exec_simple,Executable Function Error (Non REST), Incorrect Execution Result,1,Executable Function Error (Non REST): Incorrect Execution Result,gpt-4-0613-FC,FC,100.0
GPT-4-0613 (FC),exec_simple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,gpt-4-0613-FC,FC,100.0
GPT-4-0613 (FC),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,20,Relevance Error: Succeeded with Irrelevant Func Doc,gpt-4-0613-FC,FC,240.0
GPT-4-0613 (FC),exec_parallel_multiple,Value Error, Execution Result Count,40,Value Error: Execution Result Count,gpt-4-0613-FC,FC,40.0
GPT-4-0613 (FC),exec_parallel,Value Error, Execution Result Count,50,Value Error: Execution Result Count,gpt-4-0613-FC,FC,50.0
GPT-4-0613 (FC),ast_multiple,Function Parsing Error, Decoding Failure,5,Function Parsing Error: Decoding Failure,gpt-4-0613-FC,FC,200.0
GPT-4-0613 (FC),ast_multiple,Parallel Function Error, No Match Found,9,Parallel Function Error: No Match Found,gpt-4-0613-FC,FC,200.0
GPT-4-0613 (FC),ast_parallel_multiple,Function Parsing Error, Decoding Failure,15,Function Parsing Error: Decoding Failure,gpt-4-0613-FC,FC,200.0
GPT-4-0613 (FC),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,185,Parallel Function Error: Unexpected Function Count,gpt-4-0613-FC,FC,200.0
GPT-4-0613 (FC),exec_rest,Executable Function Error (REST), Incorrect Response Key,1,Executable Function Error (REST): Incorrect Response Key,gpt-4-0613-FC,FC,70.0
GPT-4-0613 (FC),exec_rest,Function Parsing Error, Decoding Failure,55,Function Parsing Error: Decoding Failure,gpt-4-0613-FC,FC,70.0
GPT-4-0613 (FC),ast_simple,Function Parsing Error, Decoding Failure,29,Function Parsing Error: Decoding Failure,gpt-4-0613-FC,FC,400.0
GPT-4-0613 (FC),ast_simple,Simple Function Error, Missing Required Parameter,2,Simple Function Error: Missing Required Parameter,gpt-4-0613-FC,FC,400.0
GPT-4-0613 (FC),ast_simple,Type Error, Composite Type Mismatch,5,Type Error: Composite Type Mismatch,gpt-4-0613-FC,FC,400.0
GPT-4-0613 (FC),ast_simple,Type Error, Primitive Type Mismatch,7,Type Error: Primitive Type Mismatch,gpt-4-0613-FC,FC,400.0
GPT-4-0613 (FC),ast_simple,Value Error, Invalid List/Tuple Format,3,Value Error: Invalid List/Tuple Format,gpt-4-0613-FC,FC,400.0
GPT-4-0613 (FC),ast_simple,Value Error, Wrong String Value,8,Value Error: Wrong String Value,gpt-4-0613-FC,FC,400.0
GPT-4-0613 (FC),ast_simple,Value Error, Wrong int/float/bool/variable Value,1,Value Error: Wrong int/float/bool/variable Value,gpt-4-0613-FC,FC,400.0
GPT-4-0613 (FC),ast_java,Function Parsing Error, Decoding Failure,92,Function Parsing Error: Decoding Failure,gpt-4-0613-FC,FC,100.0
GPT-4-0613 (FC),ast_java,Type Error, Primitive Type Mismatch,2,Type Error: Primitive Type Mismatch,gpt-4-0613-FC,FC,100.0
